,Unnamed: 0,User,Project,Task_cat,Task_Description,Start date,Start time,End date,End time,Duration
21956,21956,UI36,Finizon,Development,XXX Team Sprint Planning,2019-06-13,17:30:46,2019-06-13,18:15:46,00:45:00
21957,21957,UI20,DBboards,Development,Working on getting appropiate values for savings,2019-06-13,17:34:13,2019-06-13,18:14:27,00:40:14
21958,21958,UI33,Finizon,Development,Create dashboard for managers,2019-06-13,17:46:09,2019-06-13,20:43:50,02:57:41
21959,21959,UI45,Finizon,Development,Fix Icons in Comments Modal,2019-06-13,17:52:27,2019-06-13,18:49:38,00:57:11
21960,21960,UI45,Finizon,Development,Create BizOps permission set,2019-06-13,18:49:39,2019-06-13,19:16:11,00:26:32
21961,21961,UI29,Credious,QA,Sanity testing on production,2019-06-13,19:21:18,2019-06-13,20:41:22,01:20:04
21962,21962,UI14,GDP,Development,Refactor secxty questions view,2019-06-13,19:33:09,2019-06-13,23:24:56,03:51:47
21963,21963,UI16,GlobalMove,Development,Creating list of Streak automations,2019-06-13,21:00:00,2019-06-13,22:10:00,01:10:00
21964,21964,UI06,Credious,DevOps,CRM-Create-Programs SQS dead letter,2019-06-13,21:05:29,2019-06-13,21:34:11,00:28:42
21965,21965,UI10,TeachZip,Development,[URGENT] Web request causes query to hang,2019-06-13,21:07:00,2019-06-13,23:47:03,02:40:03
21966,21966,UI45,Finizon,Development,Fix offer notes on CRM server,2019-06-13,21:07:22,2019-06-13,21:17:22,00:10:00
21967,21967,UI36,WeVape,Development,Korona discussion,2019-06-13,21:30:31,2019-06-13,22:10:55,00:40:24
21968,21968,UI06,Credious,DevOps,x permission to the Beta XXX-experience,2019-06-13,22:01:59,2019-06-13,22:41:03,00:39:04
21969,21969,UI36,WeVape,Development,Korona unauthXXXzed error fix,2019-06-13,22:10:17,2019-06-13,22:46:48,00:36:31
21970,21970,UI16,TeachZip,Development,Creating new GPA page,2019-06-14,00:19:12,2019-06-14,01:05:00,00:45:48
21971,21971,UI43,IntellHive,Development,Working on automation of lead ads,2019-06-14,06:30:15,2019-06-14,09:34:34,03:04:19
21972,21972,UI15,Credious,Development,"prepare beta deployment, deploy beta env",2019-06-14,06:47:19,2019-06-14,09:27:40,02:40:21
21973,21973,UI35,Finizon,Development,Rollbar channel Errors resolving,2019-06-14,06:48:28,2019-06-14,07:22:11,00:33:43
21974,21974,UI20,PilotAxis,Development,Working on testing external switch to shutter,2019-06-14,08:00:00,2019-06-14,09:00:00,01:00:00
21975,21975,UI11,GDP,QA,Updating SoapUI project,2019-06-14,08:00:00,2019-06-14,09:41:00,01:41:00
21976,21976,UI14,GDP,Development,Refactor co applicant view,2019-06-14,08:07:24,2019-06-14,11:58:24,03:51:00
21977,21977,UI22,Credious,DevOps,org doc,2019-06-14,08:46:24,2019-06-14,12:11:24,03:25:00
21978,21978,UI29,Finizon,QA,Automation testing on Production,2019-06-14,08:54:35,2019-06-14,10:14:28,01:19:53
21979,21979,UI27,DBboards,Development,"working on XXX dashboard: ""Add format for dates"", ""fixes"", ""add .env example""",2019-06-14,09:02:00,2019-06-14,17:15:00,08:13:00
21980,21980,UI35,Finizon,Development,Rollbar channel Errors resolving,2019-06-14,09:11:24,2019-06-14,10:27:03,01:15:39
21981,21981,UI43,IntellHive,Development,Working on automation of lead ads,2019-06-14,09:34:35,2019-06-14,10:58:57,01:24:22
21982,21982,UI36,Finizon,Development,Implement /trade-lines (XXX service),2019-06-14,09:48:20,2019-06-14,10:31:20,00:43:00
21983,21983,UI16,TeachZip,Development,FAFSA Dashboard: Year title off for incomplete application,2019-06-14,10:00:45,2019-06-14,10:45:45,00:45:00
21984,21984,UI01,GDP,Development,Credit Report Lambda Development,2019-06-14,10:09:42,2019-06-14,15:08:49,04:59:07
21985,21985,UI35,Finizon,Development,"Backfill tradeline statuses to ""Approved"" - at time of deploying to prod",2019-06-14,10:27:52,2019-06-14,13:07:01,02:39:09
21986,21986,UI20,PilotAxis,Development,Working on testing external switch to shutter,2019-06-14,10:30:00,2019-06-14,12:00:00,01:30:00
21987,21987,UI45,Finizon,Development,Deploy XXX,2019-06-14,10:30:18,2019-06-14,11:56:49,01:26:31
21988,21988,UI36,WeVape,Development,creating tasks,2019-06-14,10:31:30,2019-06-14,10:52:13,00:20:43
21989,21989,UI36,Finizon,Development,Implement /trade-lines (XXX service),2019-06-14,10:52:22,2019-06-14,14:34:22,03:42:00
21990,21990,UI43,Finizon,Development,Setup - XXX Settlement Project,2019-06-14,10:59:01,2019-06-14,14:36:13,03:37:12
21991,21991,UI45,Finizon,Development,XXX Prod SF issue,2019-06-14,11:56:50,2019-06-14,15:00:36,03:03:46
21992,21992,UI23,Credious,Development,[XXX Server] working on equifax debts endpoint,2019-06-14,12:00:00,2019-06-14,17:18:08,05:18:08
21993,21993,UI03,GDP,Development,XXX Load Test : Running Multiple Flows to generate data for reports,2019-06-14,12:13:59,2019-06-14,20:56:59,08:43:00
21994,21994,UI14,GDP,Development,Refactor co applicant view,2019-06-14,13:48:14,2019-06-14,17:57:15,04:09:01
21995,21995,UI06,Credious,DevOps,"x Deploy to the XXX-experience, CRM, GDS Beta",2019-06-14,13:51:06,2019-06-14,14:29:12,00:38:06
21996,21996,UI16,TeachZip,Development,"[FAFSA] Always show TXXXA page, regardless if recommendations are turned on or not",2019-06-14,13:59:50,2019-06-14,14:25:34,00:25:44
21997,21997,UI11,GDP,QA,UI Testing,2019-06-14,14:06:00,2019-06-14,16:03:55,01:57:55
21998,21998,UI32,PilotAxis,Development,"Research on possible shutter fixes, deployment of new builds, talk with XXX",2019-06-14,14:20:18,2019-06-14,18:21:13,04:00:55
21999,21999,UI16,TeachZip,Development,Creating new GPA page,2019-06-14,14:25:36,2019-06-14,14:53:33,00:27:57
22000,22000,UI35,Finizon,Development,"Backfill tradeline statuses to ""Approved"" - at time of deploying to prod",2019-06-14,14:41:41,2019-06-14,17:43:33,03:01:52
22001,22001,UI16,TeachZip,Development,SSN Tooltip missing,2019-06-14,15:00:00,2019-06-14,18:12:00,03:12:00
22002,22002,UI45,Finizon,Development,XXX Prod SF issue,2019-06-14,15:00:38,2019-06-14,15:49:16,00:48:38
22003,22003,UI26,Credious,Development,"[VALIDATION] Wrong error message ""minimum payment should be greater than 0"" appears on the screen when the agent has entered $0 in the Current Monthly Payout to Creditors",2019-06-14,15:14:52,2019-06-14,17:49:02,02:34:10
22004,22004,UI45,Finizon,Development,XXX Prod SF issue,2019-06-14,15:49:17,2019-06-14,19:03:14,03:13:57
22005,22005,UI06,Credious,DevOps,Beta Change databases to the production databases,2019-06-14,15:53:53,2019-06-14,16:49:01,00:55:08
22006,22006,UI06,Credious,DevOps,XXX Credit Report,2019-06-14,16:49:20,2019-06-14,18:33:19,01:43:59
22007,22007,UI16,TeachZip,Development,Desktop: Recommendation page tooltip fix,2019-06-14,18:12:00,2019-06-14,19:20:00,01:08:00
22008,22008,UI45,Finizon,Development,Catch up w/Fernando,2019-06-14,19:03:15,2019-06-14,19:31:45,00:28:30
22009,22009,UI45,Finizon,Development,XXX Prod SF issue,2019-06-14,19:31:47,2019-06-14,20:59:08,01:27:21
22010,22010,UI10,TeachZip,Development,[URGENT] Web request causes query to hang,2019-06-14,20:48:45,2019-06-15,00:30:45,03:42:00
22011,22011,UI06,Credious,DevOps,XXX Credit Report,2019-06-14,20:57:59,2019-06-14,21:38:59,00:41:00
22012,22012,UI10,TeachZip,Development,Update support for dynamic Kili styles in the new version of WordPress,2019-06-15,08:56:56,2019-06-15,12:37:00,03:40:04
22013,22013,UI22,Credious,DevOps,org doc,2019-06-15,13:15:05,2019-06-15,17:05:05,03:50:00
22014,22014,UI06,Credious,DevOps,x load test and need some crm listener in the  staging,2019-06-15,15:23:52,2019-06-15,15:41:10,00:17:18
22015,22015,UI45,Finizon,Development,XXX Permissions,2019-06-15,17:18:42,2019-06-15,20:56:33,03:37:51
22016,22016,UI06,Credious,DevOps,XXX S. need access to the CRM staging,2019-06-15,20:54:07,2019-06-15,22:07:46,01:13:39
22017,22017,UI45,GlobalMove,Development,Migrating from Streak to Affinity - Describe Dealfliow Process,2019-06-15,20:56:34,2019-06-15,22:59:31,02:02:57
22018,22018,UI45,Finizon,DevOps,Greylog,2019-06-15,22:59:32,2019-06-15,23:26:15,00:26:43
22019,22019,UI35,Finizon,Development,"Backfill tradeline statuses to ""Approved"" - at time of deploying to prod",2019-06-16,07:45:39,2019-06-16,08:34:40,00:49:01
22020,22020,UI35,Finizon,Development,XXX PR review,2019-06-16,08:34:51,2019-06-16,08:45:56,00:11:05
22021,22021,UI35,Finizon,Development,"Backfill tradeline statuses to ""Approved"" - at time of deploying to prod",2019-06-16,08:46:00,2019-06-16,09:25:33,00:39:33
22022,22022,UI33,Finizon,Development,add-threshold-to-manager-review cr,2019-06-16,08:52:08,2019-06-16,09:40:08,00:48:00
22023,22023,UI33,Finizon,Development,Create dashboard for managers- fetch users names to ids,2019-06-16,09:40:44,2019-06-16,11:37:40,01:56:56
22024,22024,UI15,Credious,Development,Sprint planning,2019-06-16,10:03:00,2019-06-16,13:25:15,03:22:15
22025,22025,UI32,PilotAxis,Development,Code review - OneSignal integration,2019-06-16,10:31:00,2019-06-16,17:05:11,06:34:11
22026,22026,UI33,Finizon,Development,"create programs - add generic db methods, rollbars, job db updates",2019-06-16,11:38:22,2019-06-16,12:11:05,00:32:43
22027,22027,UI33,Finizon,Development,"create programs - add generic db methods, rollbars, job db updates",2019-06-16,12:33:51,2019-06-16,15:01:40,02:27:49
22028,22028,UI11,GDP,QA,Testing available tickets - Updating QA page - Adding new cases to AirTable,2019-06-16,13:45:01,2019-06-16,21:25:19,07:40:18
22029,22029,UI03,GDP,Development,XXX Load Test [AcceptProgram] : Extracting Real Preliminary Results for MultiProgram,2019-06-16,18:25:24,2019-06-16,21:20:35,02:55:11
22030,22030,UI06,Fintech,DevOps,Claude need the XXX ip,2019-06-16,18:48:42,2019-06-16,19:09:14,00:20:32
22031,22031,UI33,Finizon,Development,Create dashboard for managers- fetch users names to ids,2019-06-16,21:48:03,2019-06-16,22:42:03,00:54:00
22032,22032,UI35,Finizon,Development,SF auth problem,2019-06-16,22:46:29,2019-06-16,23:52:51,01:06:22
22033,22033,UI45,Finizon,Development,Program creation - Error handling,2019-06-17,00:02:25,2019-06-17,01:05:48,01:03:23
22034,22034,UI24,Credious,Design,XXX experience meeting,2019-06-17,03:00:00,2019-06-17,04:00:00,01:00:00
22035,22035,UI43,Finizon,Development,Setup - XXX Settlement Project,2019-06-17,06:33:21,2019-06-17,09:51:39,03:18:18
22036,22036,UI32,PilotAxis,Development,"Test physical motor in the hope to replicate the issue in the hangar, Code review - new design on FE",2019-06-17,07:14:00,2019-06-17,14:55:16,07:41:16
22037,22037,UI15,GDP,Development,"weekly standup, XXX bug triage, management talk, sprint planning, QA meeting, server monitXXXng",2019-06-17,08:31:13,2019-06-17,16:06:14,07:35:01
22038,22038,UI33,Finizon,Development,Create dashboard for managers- fetch users names to ids,2019-06-17,08:31:58,2019-06-17,10:08:58,01:37:00
22039,22039,UI35,Finizon,Development,SF auth problem,2019-06-17,08:53:10,2019-06-17,12:39:13,03:46:03
22040,22040,UI16,TeachZip,Development,"Deploying and testing in develop: fixes for SSN and recommendations tooltips, Title consistent on dashboard, Added GPA page, Updated progress bar colors, Prevent tracking events from being sent twice",2019-06-17,09:06:22,2019-06-17,10:45:31,01:39:09
22041,22041,UI14,GDP,Development,Refactor budgets view,2019-06-17,09:40:23,2019-06-17,10:59:23,01:19:00
22042,22042,UI43,IntellHive,Development,Resolving issue of wpform entry which didn't make to crm,2019-06-17,09:51:40,2019-06-17,14:58:10,05:06:30
22043,22043,UI27,DBboards,Development,"working on XXX dashboard: ""Setup for tests""",2019-06-17,10:03:00,2019-06-17,16:30:00,06:27:00
22044,22044,UI01,GDP,Development,Credit Report related development,2019-06-17,10:04:40,2019-06-17,20:19:01,10:14:21
22045,22045,UI33,Finizon,Development,"create programs - add generic db methods, rollbars, job db updates",2019-06-17,10:08:26,2019-06-17,11:31:16,01:22:50
22046,22046,UI23,Credious,Development,[XXX Server] adding test for create equifax debts endpoint - daily standup meeting,2019-06-17,10:14:19,2019-06-17,13:58:46,03:44:27
22047,22047,UI36,WeVape,Development,Korona: several items are appearing twice on the list of link-able products,2019-06-17,10:16:22,2019-06-17,10:32:22,00:16:00
22048,22048,UI36,WeVape,Development,Korona: description not getting updated while creating a new product with variants,2019-06-17,10:32:10,2019-06-17,11:21:30,00:49:20
22049,22049,UI20,DBboards,Development,Working on creating requirement of all remaining sections - datalake,2019-06-17,10:42:36,2019-06-17,13:00:06,02:17:30
22050,22050,UI45,Finizon,DevOps,Sprint Planning,2019-06-17,10:49:36,2019-06-17,11:57:36,01:08:00
22051,22051,UI11,GDP,QA,XXX Weekly,2019-06-17,11:00:00,2019-06-17,11:47:37,00:47:37
22052,22052,UI14,Credious,Development,XXX Experience Weekly Standup,2019-06-17,11:00:11,2019-06-17,11:35:11,00:35:00
22053,22053,UI03,GDP,Development,"XXX Accept Program Test : Writing AutoMockTest, Analyze Stable point of Results, Writing Test-Cases",2019-06-17,11:00:50,2019-06-17,12:15:23,01:14:33
22054,22054,UI36,WeVape,Development,Korona: several items are appearing twice on the list of link-able products,2019-06-17,11:21:35,2019-06-17,17:23:47,06:02:12
22055,22055,UI33,Finizon,Development,Create dashboard for managers- fetch users names to ids,2019-06-17,11:31:20,2019-06-17,12:37:48,01:06:28
22056,22056,UI03,GDP,Development,"[Continue] XXX Accept Program Test : Writing AutoMockTest, Analyze Stable point of Results, Writing Test-Cases",2019-06-17,12:40:18,2019-06-17,19:58:30,07:18:12
22057,22057,UI33,Finizon,Development,"create programs - add generic db methods, rollbars, job db updates",2019-06-17,12:58:54,2019-06-17,14:11:02,01:12:08
22058,22058,UI16,TeachZip,Development,"Deploying and testing in develop: fixes for SSN and recommendations tooltips, Title consistent on dashboard, Added GPA page, Updated progress bar colors, Prevent tracking events from being sent twice",2019-06-17,13:16:23,2019-06-17,13:43:16,00:26:53
22059,22059,UI16,TeachZip,Development,Enrolled/Committed - Ask all students,2019-06-17,13:49:15,2019-06-17,15:58:15,02:09:00
22060,22060,UI14,GDP,Development,Sprint meeting (x XXX),2019-06-17,14:30:49,2019-06-17,15:09:22,00:38:33
22061,22061,UI35,Finizon,Development,SF auth problem,2019-06-17,14:31:01,2019-06-17,15:14:00,00:42:59
22062,22062,UI20,DBboards,Development,Working on creating requirement of all remaining sections - datalake,2019-06-17,14:34:04,2019-06-17,16:41:51,02:07:47
22063,22063,UI33,Finizon,Development,daily,2019-06-17,14:56:00,2019-06-17,15:12:00,00:16:00
22064,22064,UI06,Credious,DevOps,Claude need jobs access for the datapipeline,2019-06-17,15:00:45,2019-06-17,15:10:31,00:09:46
22065,22065,UI35,Finizon,Development,SF auth problem,2019-06-17,15:16:51,2019-06-17,16:44:02,01:27:11
22066,22066,UI06,Credious,DevOps,XXX need the variables,2019-06-17,15:19:07,2019-06-17,15:28:13,00:09:06
22067,22067,UI11,GDP,QA,Testing staging environment,2019-06-17,16:02:43,2019-06-17,17:25:33,01:22:50
22068,22068,UI16,TeachZip,Development,BUG - Youtube player error on tax page,2019-06-17,16:07:02,2019-06-17,17:32:18,01:25:16
22069,22069,UI23,Credious,Development,[XXX Server] adding test for create equifax debts endpoint - daily standup meeting,2019-06-17,16:12:43,2019-06-17,20:29:48,04:17:05
22070,22070,UI45,Finizon,Development,XXX Daily,2019-06-17,16:57:16,2019-06-17,17:45:58,00:48:42
22071,22071,UI35,Finizon,Development,"Backfill tradeline statuses to ""Approved"" - at time of deploying to prod",2019-06-17,16:59:36,2019-06-17,17:33:23,00:33:47
22072,22072,UI14,GDP,Development,Refactor budgets view,2019-06-17,17:07:28,2019-06-17,20:16:03,03:08:35
22073,22073,UI36,Finizon,Development,XXX Team Sprint Planning,2019-06-17,17:30:02,2019-06-17,17:42:14,00:12:12
22074,22074,UI11,GDP,QA,Testing staging environment,2019-06-17,18:24:16,2019-06-17,19:33:14,01:08:58
22075,22075,UI36,WeVape,Development,weekly standup,2019-06-17,19:00:27,2019-06-17,19:06:38,00:06:11
22076,22076,UI36,Finizon,Development,Implement /trade-lines (XXX service),2019-06-17,19:42:32,2019-06-17,22:04:32,02:22:00
22077,22077,UI16,TeachZip,Development,BUG - Youtube player error on tax page,2019-06-17,20:00:00,2019-06-17,21:32:00,01:32:00
22078,22078,UI29,Credious,QA,XXX Experience Weekly Standup,2019-06-17,21:32:24,2019-06-17,22:18:32,00:46:08
22079,22079,UI06,Credious,DevOps,XXX listeners,2019-06-17,21:37:19,2019-06-17,21:57:33,00:20:14
22080,22080,UI43,IntellHive,Development,Resolving issue of wpform firefox issue,2019-06-18,06:28:17,2019-06-18,10:41:40,04:13:23
22081,22081,UI15,Credious,Development,"management talk, code review, frontapp triage, bug research, monday triage, stg issues research and troubleshoot, code review, stg deployment",2019-06-18,07:35:00,2019-06-18,16:54:38,09:19:38
22082,22082,UI14,GDP,Development,Refactor budgets view,2019-06-18,08:10:56,2019-06-18,12:25:01,04:14:05
22083,22083,UI35,Finizon,Development,Create BizOps permission set,2019-06-18,08:17:23,2019-06-18,12:08:50,03:51:27
22084,22084,UI06,Credious,DevOps,Research: Graylog,2019-06-18,08:23:37,2019-06-18,12:57:49,04:34:12
22085,22085,UI33,Finizon,Development,"Create dashboard for managers- change call place, change tests",2019-06-18,08:34:50,2019-06-18,12:39:50,04:05:00
22086,22086,UI29,Credious,QA,Working On financialProfile Automation changes in staging,2019-06-18,09:00:58,2019-06-18,10:19:40,01:18:42
22087,22087,UI27,DBboards,Development,"working on XXX dashboard: ""Setup for tests""",2019-06-18,09:45:00,2019-06-18,17:01:00,07:16:00
22088,22088,UI22,Credious,DevOps,testing - new env  db connections,2019-06-18,09:46:03,2019-06-18,14:22:46,04:36:43
22089,22089,UI32,PilotAxis,Development,"Testing Ring API and functionality in the app, implement OneSignal on FE, make iOS and Android build",2019-06-18,09:48:35,2019-06-18,17:54:32,08:05:57
22090,22090,UI16,TeachZip,Development,Deploying and testing in develop: Enrolled/Committed - Ask all students,2019-06-18,09:51:30,2019-06-18,10:08:02,00:16:32
22091,22091,UI20,DBboards,Development,ing requirement of all remaining sections - datalake,2019-06-18,09:53:39,2019-06-18,10:25:41,00:32:02
22092,22092,UI01,GDP,Development,Catch up with XXX about XXX,2019-06-18,10:08:26,2019-06-18,10:39:00,00:30:34
22093,22093,UI36,Finizon,Development,Implement /trade-lines (XXX service),2019-06-18,10:10:00,2019-06-18,12:13:00,02:03:00
22094,22094,UI29,Finizon,QA,Working On Tradeline Automation changes in staging,2019-06-18,10:20:40,2019-06-18,12:29:00,02:08:20
22095,22095,UI43,Finizon,Development,Setup - XXX Settlement Project,2019-06-18,10:41:43,2019-06-18,13:56:33,03:14:50
22096,22096,UI16,TeachZip,Development,BUG - Youtube player error on tax page,2019-06-18,10:45:25,2019-06-18,11:00:05,00:14:40
